"NTopics","Binary","Alpha","Beta","Cutoff","City","MinUsers","MinVenues","m","sd","nmi","Rep"
20,"true",0.6,1,0.005,"new_york",5,5,9.05263157894737,5.71365064546611,0.363739,3
40,"true",0.6,1,0.005,"new_york",5,5,8.11111111111111,6.25818460513681,0.265353,3
80,"true",0.6,1,0.005,"new_york",5,5,7.69565217391304,6.63835634295579,0.248531,3
20,"false",20,1,0.005,"new_york",5,5,20.95,8.6021762303173,0.16985,3
40,"false",20,1,0.005,"new_york",5,5,33.0125,9.53805668448535,0.102598,3
80,"false",20,1,0.005,"new_york",5,5,39.8875,7.51852011063933,0.0819678,3
20,"true",20,1,0.005,"new_york",5,5,13.525,5.97425030164176,0.573594,3
40,"true",20,1,0.005,"new_york",5,5,21.0125,6.03050001075755,0.3027,3
80,"true",20,1,0.005,"new_york",5,5,29.2375,8.18380629869691,0.134047,3
20,"false",50,1,0.005,"new_york",5,5,19.925,7.83610152942694,0.173585,3
40,"false",50,1,0.005,"new_york",5,5,32.9375,9.57626780448892,0.121423,3
80,"false",50,1,0.005,"new_york",5,5,39.43125,7.93497304153022,0.112033,3
20,"true",50,1,0.005,"new_york",5,5,17.775,6.33058307356298,0.589502,3
40,"true",50,1,0.005,"new_york",5,5,27.625,6.0113289669895,0.186187,3
80,"true",50,1,0.005,"new_york",5,5,39.0625,6.73831389991862,0.156373,3
20,"false",100,1,0.005,"new_york",5,5,20.975,8.11294470552289,0.177696,3
40,"false",100,1,0.005,"new_york",5,5,33.2125,9.27046999477646,0.0487243,3
80,"false",100,1,0.005,"new_york",5,5,39.43125,8.48944729701557,0.086848,3
20,"true",100,1,0.005,"new_york",5,5,22.2,7.14035120877225,0.268975,3
40,"true",100,1,0.005,"new_york",5,5,33.45,7.00614558436856,0.205483,3
80,"true",100,1,0.005,"new_york",5,5,45.85625,8.10687019383083,0.115511,3
20,"false",0.6,0.01,0.01,"new_york",5,5,5.61111111111111,3.50736187206101,0.186493,3
40,"false",0.6,0.01,0.01,"new_york",5,5,10.493670886076,4.9455326065137,0.116029,3
80,"false",0.6,0.01,0.01,"new_york",5,5,15.8,5.79611667873061,0.10964,3
20,"true",0.6,0.01,0.01,"new_york",5,5,3.25806451612903,2.46262383019256,0.469969,3
40,"true",0.6,0.01,0.01,"new_york",5,5,4.88571428571429,2.95641212803754,0.367815,3
80,"true",0.6,0.01,0.01,"new_york",5,5,6.56862745098039,3.92992015769028,0.242482,3
20,"false",20,0.01,0.01,"new_york",5,5,5.28571428571429,2.89595487220515,0.231113,3
40,"false",20,0.01,0.01,"new_york",5,5,10.5454545454545,4.70874174316534,0.113571,3
80,"false",20,0.01,0.01,"new_york",5,5,16.2138364779874,5.56931554992266,0.102296,3
20,"true",20,0.01,0.01,"new_york",5,5,3.24242424242424,2.69293407631786,0.703094,3
40,"true",20,0.01,0.01,"new_york",5,5,5.98717948717949,3.6306544426111,0.326939,3
80,"true",20,0.01,0.01,"new_york",5,5,9.925,4.04619551099642,0.255988,3
20,"false",50,0.01,0.01,"new_york",5,5,5.70588235294118,2.31633738795337,0.153349,3
40,"false",50,0.01,0.01,"new_york",5,5,10.3846153846154,4.31015342852462,0.142923,3
80,"false",50,0.01,0.01,"new_york",5,5,15.8481012658228,5.4365795906738,0.145802,3
20,"true",50,0.01,0.01,"new_york",5,5,3.78947368421053,2.37279507590979,0.517019,3
40,"true",50,0.01,0.01,"new_york",5,5,6.56962025316456,3.51802517557717,0.389562,3
80,"true",50,0.01,0.01,"new_york",5,5,11.74375,4.21027027471676,0.220513,3
20,"false",100,0.01,0.01,"new_york",5,5,4.55555555555556,2.4076597344362,0.235745,3
40,"false",100,0.01,0.01,"new_york",5,5,10.5,5.12885901592107,0.0965811,3
80,"false",100,0.01,0.01,"new_york",5,5,15.9375,5.4917748674694,0.115301,3
20,"true",100,0.01,0.01,"new_york",5,5,5.3,2.86624922422748,0.413284,3
40,"true",100,0.01,0.01,"new_york",5,5,9.5,3.68713123021961,0.313882,3
80,"true",100,0.01,0.01,"new_york",5,5,14.2375,3.7642600983527,0.164411,3
20,"false",0.6,1,0.01,"new_york",5,5,6.27777777777778,2.8041918735158,0.131509,3
40,"false",0.6,1,0.01,"new_york",5,5,10.6538461538462,4.72854532167567,0.0747199,3
80,"false",0.6,1,0.01,"new_york",5,5,15.2911392405063,4.64717405735379,0.0688468,3
20,"true",0.6,1,0.01,"new_york",5,5,2.6,1.6583123951777,0.605835,3
40,"true",0.6,1,0.01,"new_york",5,5,3.03333333333333,1.7515182248421,0.388149,3
80,"true",0.6,1,0.01,"new_york",5,5,2.88888888888889,2.20721427863152,0.503154,3
20,"false",20,1,0.01,"new_york",5,5,5.36111111111111,2.88000771603905,0.157964,3
40,"false",20,1,0.01,"new_york",5,5,10.9230769230769,4.43940217915562,0.136082,3
80,"false",20,1,0.01,"new_york",5,5,15.874213836478,4.86753926130172,0.0953331,3
20,"true",20,1,0.01,"new_york",5,5,3,2,0.488065,3
40,"true",20,1,0.01,"new_york",5,5,4.46052631578947,2.44098772070479,0.333949,3
80,"true",20,1,0.01,"new_york",5,5,6.91666666666667,3.67723306451368,0.19302,3
20,"false",50,1,0.01,"new_york",5,5,5.05405405405405,3.61283165294933,0.126251,3
40,"false",50,1,0.01,"new_york",5,5,10.8333333333333,4.68048356550115,0.156654,3
80,"false",50,1,0.01,"new_york",5,5,15.8625,5.20822704294058,0.114017,3
20,"true",50,1,0.01,"new_york",5,5,4.13157894736842,2.60115413709957,0.555022,3
40,"true",50,1,0.01,"new_york",5,5,6.65384615384615,3.33352480302571,0.283232,3
80,"true",50,1,0.01,"new_york",5,5,11.23125,3.6570288572683,0.174389,3
20,"false",100,1,0.01,"new_york",5,5,5.45714285714286,2.60477905964783,0.192439,3
40,"false",100,1,0.01,"new_york",5,5,10.6025641025641,4.35544067458891,0.117602,3
80,"false",100,1,0.01,"new_york",5,5,15.8481012658228,5.45996105442104,0.108095,3
20,"true",100,1,0.01,"new_york",5,5,5.75,2.79880927062444,0.235989,3
40,"true",100,1,0.01,"new_york",5,5,9.3625,3.73232119718914,0.265285,3
80,"true",100,1,0.01,"new_york",5,5,15.5375,4.1752301936314,0.148727,3
20,"false",0.6,0.01,0.005,"new_york",5,10,29.575,12.2764888908507,0.134077,3
40,"false",0.6,0.01,0.005,"new_york",5,10,41.65,11.9324045557051,0.0983257,3
80,"false",0.6,0.01,0.005,"new_york",5,10,43.8375,9.40686722258777,0.0806608,3
20,"true",0.6,0.01,0.005,"new_york",5,10,18.775,7.76411039697468,0.323114,3
40,"true",0.6,0.01,0.005,"new_york",5,10,32.0625,8.01003128994031,0.243254,3
80,"true",0.6,0.01,0.005,"new_york",5,10,40.14375,9.93807675040072,0.1627,3
20,"false",20,0.01,0.005,"new_york",5,10,29.275,12.2954807207301,0.160707,3
40,"false",20,0.01,0.005,"new_york",5,10,41.9125,11.9822587735558,0.0895791,3
80,"false",20,0.01,0.005,"new_york",5,10,43.3625,9.08830716052363,0.10053,3
20,"true",20,0.01,0.005,"new_york",5,10,21.225,7.11620577382249,0.475094,3
40,"true",20,0.01,0.005,"new_york",5,10,36.225,6.64273658721228,0.198518,3
80,"true",20,0.01,0.005,"new_york",5,10,50.1375,8.38198690064091,0.151079,3
20,"false",50,0.01,0.005,"new_york",5,10,29.875,11.5029260491541,0.1506,3
40,"false",50,0.01,0.005,"new_york",5,10,42.85,13.4297044653007,0.0678886,3
80,"false",50,0.01,0.005,"new_york",5,10,43.40625,9.055591326729,0.100382,3
20,"true",50,0.01,0.005,"new_york",5,10,22.8,6.64174830242915,0.400604,3
40,"true",50,0.01,0.005,"new_york",5,10,39.8125,7.38814265554843,0.249431,3
80,"true",50,0.01,0.005,"new_york",5,10,52.675,8.15537018737235,0.137242,3
20,"false",100,0.01,0.005,"new_york",5,10,30.35,12.1519229247568,0.121271,3
40,"false",100,0.01,0.005,"new_york",5,10,41.075,12.4288099372263,0.0782828,3
80,"false",100,0.01,0.005,"new_york",5,10,42.9,8.7366789885189,0.0622596,3
20,"true",100,0.01,0.005,"new_york",5,10,31.6,7.48947980118163,0.409595,3
40,"true",100,0.01,0.005,"new_york",5,10,46.575,7.71448579875811,0.217641,3
80,"true",100,0.01,0.005,"new_york",5,10,54.5125,9.01639840798821,0.106194,3
20,"false",0.6,1,0.005,"new_york",5,10,30.975,11.9324756173635,0.14826,3
40,"false",0.6,1,0.005,"new_york",5,10,42.05,11.7773651176281,0.0962505,3
80,"false",0.6,1,0.005,"new_york",5,10,42.96875,8.91498764536335,0.0591367,3
20,"true",0.6,1,0.005,"new_york",5,10,17.25,8.31973249076848,0.396016,3
40,"true",0.6,1,0.005,"new_york",5,10,12.5633802816901,8.36614332442067,0.216801,3
80,"true",0.6,1,0.005,"new_york",5,10,11.1086956521739,8.73222718935864,0.175513,3
20,"false",20,1,0.005,"new_york",5,10,30.5,11.0685509671691,0.175149,3
40,"false",20,1,0.005,"new_york",5,10,42.0625,11.7584806454154,0.0640356,3
80,"false",20,1,0.005,"new_york",5,10,42.35,8.53125957506316,0.089295,3
20,"true",20,1,0.005,"new_york",5,10,21.25,5.93879034562012,0.457433,3
40,"true",20,1,0.005,"new_york",5,10,33.85,5.70387387791752,0.286987,3
80,"true",20,1,0.005,"new_york",5,10,45.53125,7.95737218009681,0.141105,3
20,"false",50,1,0.005,"new_york",5,10,30.525,12.3599591319547,0.16002,3
40,"false",50,1,0.005,"new_york",5,10,41.9125,11.8697506718826,0.10573,3
80,"false",50,1,0.005,"new_york",5,10,42.83125,9.11162218296124,0.0672484,3
20,"true",50,1,0.005,"new_york",5,10,26.15,6.98184458765403,0.433118,3
40,"true",50,1,0.005,"new_york",5,10,40.9875,5.33555959600599,0.250391,3
80,"true",50,1,0.005,"new_york",5,10,52.1125,7.566882079332,0.146868,3
20,"false",100,1,0.005,"new_york",5,10,31.225,12.6074611608792,0.194201,3
40,"false",100,1,0.005,"new_york",5,10,43.2625,13.3528015834349,0.0931016,3
80,"false",100,1,0.005,"new_york",5,10,42.99375,9.05086734437836,0.0584047,3
20,"true",100,1,0.005,"new_york",5,10,30.275,7.41442633982683,0.243459,3
40,"true",100,1,0.005,"new_york",5,10,45.325,7.41837438264022,0.157848,3
80,"true",100,1,0.005,"new_york",5,10,52.3,8.8358902197143,0.0980755,3
20,"false",0.6,0.01,0.01,"new_york",5,10,8.16216216216216,4.38123215490748,0.153213,3
40,"false",0.6,0.01,0.01,"new_york",5,10,15.3544303797468,6.7918464969432,0.13102,3
80,"false",0.6,0.01,0.01,"new_york",5,10,20.6163522012579,6.5117214101396,0.0803542,3
20,"true",0.6,0.01,0.01,"new_york",5,10,4.65714285714286,2.87936734414368,0.395218,3
40,"true",0.6,0.01,0.01,"new_york",5,10,8.17948717948718,3.768438960781,0.293927,3
80,"true",0.6,0.01,0.01,"new_york",5,10,10.68125,4.30791559718303,0.165611,3
20,"false",20,0.01,0.01,"new_york",5,10,8.35135135135135,4.40464537742835,0.231726,3
40,"false",20,0.01,0.01,"new_york",5,10,15.1012658227848,6.80232791357613,0.127643,3
80,"false",20,0.01,0.01,"new_york",5,10,20.46875,6.83767023749534,0.113909,3
20,"true",20,0.01,0.01,"new_york",5,10,5.2972972972973,3.07195978764972,0.489805,3
40,"true",20,0.01,0.01,"new_york",5,10,8.9,4.12954774242435,0.263497,3
80,"true",20,0.01,0.01,"new_york",5,10,15.78125,3.88784895499495,0.158694,3
20,"false",50,0.01,0.01,"new_york",5,10,7.92105263157895,4.22592755816812,0.200529,3
40,"false",50,0.01,0.01,"new_york",5,10,15.525641025641,6.82189819905685,0.0705537,3
80,"false",50,0.01,0.01,"new_york",5,10,20.9748427672956,7.15731871648166,0.114433,3
20,"true",50,0.01,0.01,"new_york",5,10,5.725,3.12957357626095,0.381455,3
40,"true",50,0.01,0.01,"new_york",5,10,10.05,4.19734696194958,0.330151,3
80,"true",50,0.01,0.01,"new_york",5,10,18.1625,3.67703650842315,0.157442,3
20,"false",100,0.01,0.01,"new_york",5,10,8.31578947368421,4.04104123027111,0.129863,3
40,"false",100,0.01,0.01,"new_york",5,10,14.7594936708861,7.14181473359972,0.103627,3
80,"false",100,0.01,0.01,"new_york",5,10,20.7125,7.05003456880771,0.0821511,3
20,"true",100,0.01,0.01,"new_york",5,10,8.825,3.21763968278071,0.492659,3
40,"true",100,0.01,0.01,"new_york",5,10,13.4125,3.84079946187368,0.257052,3
80,"true",100,0.01,0.01,"new_york",5,10,22.125,4.55124559631618,0.148815,3
20,"false",0.6,1,0.01,"new_york",5,10,8.78947368421053,4.23727280176602,0.129209,3
40,"false",0.6,1,0.01,"new_york",5,10,15.3589743589744,5.60837583029877,0.0748358,3
80,"false",0.6,1,0.01,"new_york",5,10,20.4339622641509,6.09786049000213,0.0555777,3
20,"true",0.6,1,0.01,"new_york",5,10,4.39393939393939,3.09171669484966,0.54471,3
40,"true",0.6,1,0.01,"new_york",5,10,4.26315789473684,2.3787824562989,0.295167,3
80,"true",0.6,1,0.01,"new_york",5,10,3.84444444444444,2.79573990495568,0.321683,3
20,"false",20,1,0.01,"new_york",5,10,8.45945945945946,4.20049332152119,0.159918,3
40,"false",20,1,0.01,"new_york",5,10,15.0379746835443,6.1570119250741,0.112787,3
80,"false",20,1,0.01,"new_york",5,10,20.575,6.34297511687799,0.120455,3
20,"true",20,1,0.01,"new_york",5,10,5.05555555555556,2.40171896113054,0.504475,3
40,"true",20,1,0.01,"new_york",5,10,8.25641025641026,3.48442134954889,0.325537,3
80,"true",20,1,0.01,"new_york",5,10,14.01875,4.11542867082569,0.18851,3
20,"false",50,1,0.01,"new_york",5,10,8.39473684210526,4.31552491990043,0.147779,3
40,"false",50,1,0.01,"new_york",5,10,16.0126582278481,6.89201260264573,0.118551,3
80,"false",50,1,0.01,"new_york",5,10,20.4875,6.67482598176106,0.0760801,3
20,"true",50,1,0.01,"new_york",5,10,6.1,3.17683926132684,0.577817,3
40,"true",50,1,0.01,"new_york",5,10,10.8875,3.85494504057098,0.311269,3
80,"true",50,1,0.01,"new_york",5,10,18.43125,4.07418915805311,0.20583,3
20,"false",100,1,0.01,"new_york",5,10,8.31578947368421,4.49086317567001,0.212319,3
40,"false",100,1,0.01,"new_york",5,10,16.0506329113924,7.10885820500754,0.160312,3
80,"false",100,1,0.01,"new_york",5,10,20.96875,7.04292488107769,0.0801127,3
20,"true",100,1,0.01,"new_york",5,10,8.975,3.71750881570869,0.284234,3
40,"true",100,1,0.01,"new_york",5,10,14.475,3.73140961588499,0.203054,3
80,"true",100,1,0.01,"new_york",5,10,22.38125,4.31739479301374,0.127468,3
